timestamp,wallet,whale_score,category,market,slug,condition_id,market_id,side,phase,whale_entry_price,current_price,discount_pct,size,trade_value_usd,orderbook_depth_ratio,transaction_hash,cluster_trades_count,cluster_window_minutes
2025-12-16T13:49:49.919136,0x35304d4f86e32d3bae6dbfa6abfe348298dc7f2f,0.6271920220054774,elections,Will Chelsea Clinton win the 2028 Democratic presidential nomination?,will-chelsea-clinton-win-the-2028-democratic-presidential-nomination,0xf2e51acfbb6d0414dc2ace81b7dc2af7c165e443dcb91f6caa7aab6d6ab4f06d,0xf2e51acfbb6d0414dc2ace81b7dc2af7c165e443dcb91f6caa7aab6d6ab4f06d,SELL,,0.994,0.9945,-0.05030181086519678,1034.41,1028.20354,5.0,0x250f583d9b4b1fe8b9a467394cf090cb34583e48e204a38fb1a5f9d0e2a8286b,1,0
2025-12-16T13:49:51.170137,0xf98aa0d45c460386f35970e61266016ca5780e35,0.756770597846715,crypto,"Will Elon Musk post 300-319 tweets from December 9 to December 16, 2025?",elon-musk-of-tweets-december-9-december-16-300-319,0x2a4e15a849a171f89191f508618b8e8e9025cc7843f1a53a466a601d33c21e8c,0x2a4e15a849a171f89191f508618b8e8e9025cc7843f1a53a466a601d33c21e8c,BUY,,0.999,0.9985,-0.050075112668997994,1823.983,1822.159017,5.0,0x7bbe93d6b1ceff48dd5c696c2ed46a4699d1573768f305d6c2c479b497a4487e,1,0
2025-12-16T13:50:49.925602,0xd8c4d45000b7976d897ab79c21780e46faaa848d,0.7302404037311625,crypto,"Will Elon Musk post 260-279 tweets from December 9 to December 16, 2025?",elon-musk-of-tweets-december-9-december-16-260-279,0xc72a9d5b3221905539ede69f52a5e990a7325f1610216b2620705cf2a3cd6472,0xc72a9d5b3221905539ede69f52a5e990a7325f1610216b2620705cf2a3cd6472,BUY,,0.786,0.7875,0.1904761904761836,2132.59,1676.21574,5.0,0xfa13467c6a111c39070c38db367f12c7126d450888c0cccaf987d1f7f6c1042d,1,0
2025-12-16T13:58:31.104515,0xa3c262fa4d8d6c00a0d287ccf231436371fda3d6,0.8334904574026702,crypto,Over $600M committed to the Gensyn public sale?,over-600m-committed-to-the-gensyn-public-sale-335-464-357-227-825,0xe7c7d5e43b5dd6b90e7c1eaa1508323f2815c8a40568411d5f1eff17e27e538d,0xe7c7d5e43b5dd6b90e7c1eaa1508323f2815c8a40568411d5f1eff17e27e538d,SELL,,0.996,0.9965,-0.050200803212857026,3558.7,3544.4651999999996,5.0,0xe30fa6329c76f66ad718384300ab0b4057c4908d02b9de45dfce3c5b035fd815,1,0
2025-12-16T13:58:32.255471,0x39a5f94e851642404751cc5310edaa180eac87f2,0.8192684185383545,crypto,"Will Bitcoin reach $110,000 by December 31, 2025?",will-bitcoin-reach-110000-by-december-31-2025-793,0x9e8440830c8cdccb524700bf0be33f35df2f0278bff7b843f8073235c96da886,0x9e8440830c8cdccb524700bf0be33f35df2f0278bff7b843f8073235c96da886,BUY,,0.964,0.963,-0.10384215991692637,2158.92,2081.19888,5.0,0xedf91afaff1d573022aa977c5ee780578b38c7ad085a70c13709be8131195147,1,0
2025-12-16T13:58:32.936275,0x226ac79bb628b4d83c05570af03445e389996411,0.7522325103285994,crypto,Will Google have the top AI model on December 31?,which-company-has-best-ai-model-end-of-2025,0x7d98815be880769be11a63b4df815b9bdcbf6ae007a8caaba9a2909816a8d1c6,0x7d98815be880769be11a63b4df815b9bdcbf6ae007a8caaba9a2909816a8d1c6,BUY,,0.91,0.905,-0.5524861878453043,1500,1365.0,5.0,0x55115d6f8b18b5ab65446e0a69454c23d3705df37ad92a600f7260b9f837bc3f,1,0
2025-12-16T14:36:45.530234,0xa47aa7de27277209d5dfb40e7251b4ed0fb11db6,0.8967736610302578,crypto,Will Russia capture all of Kupiansk by December 31?,will-russia-capture-all-of-kupiansk-by-december-31,0x25021424b6bd56759b7ca1604157c172f76351158fcfb3ad60dc0fe7246ba233,0x25021424b6bd56759b7ca1604157c172f76351158fcfb3ad60dc0fe7246ba233,SELL,,0.9707785801759945,0.9725,-0.17732363065668924,3960.35,3844.62295,5.0,0x0979a7803c84f32d4011744d1f860b912c04e5f251bc538183fff6f1b9a4d114,1,0
2025-12-16T14:36:46.766397,0x63d118d9796cb8f92aa0e6bc926d7813e63727df,0.8614884425970608,crypto,"Will Elon Musk post 240-259 tweets from December 9 to December 16, 2025?",elon-musk-of-tweets-december-9-december-16-240-259,0xe08eb518255c3ea54811eef2dc1bebb56290947cccce4b1cbe7ab5cd8cf55671,0xe08eb518255c3ea54811eef2dc1bebb56290947cccce4b1cbe7ab5cd8cf55671,SELL,,0.999,0.9995,-0.05005005005005565,1056.98,1055.92302,5.0,0x84b2b0e64269b3269c4c3b113c735d57d8281a5a01e1aa8ae6f9ec6ecd2418ac,1,0
2025-12-16T14:36:47.466225,0x0d18e30e252008d83f51dae00d36873ddd9e24a6,0.7904186235936645,crypto,"Bitcoin Up or Down - December 16, 8:45AM-9:00AM ET",btc-updown-15m-1765892700,0x7f41425b3b92d42fc7cb80b9e03abc0a1f81bfb62b7a3ff106cb19af48acff5b,0x7f41425b3b92d42fc7cb80b9e03abc0a1f81bfb62b7a3ff106cb19af48acff5b,BUY,,0.505515,0.505,-0.10198019801981052,4000,2022.0600000000002,5.0,0xe06659a65b50c0eb6b15feac3d56dfe341be396128479a59e894aceaa9f70c03,1,0
2025-12-16T14:41:11.762349,0xa5f226665f16c421d612c476516b74904396678e,0.8005396789547836,elections,Will Hunter Biden win the 2028 Democratic presidential nomination?,will-person-a-win-the-2028-democratic-presidential-nomination,0x1945a8b23e313ed7423b6b6fd556f9ab5578900376b565a61dc480a5f4f35d21,0x1945a8b23e313ed7423b6b6fd556f9ab5578900376b565a61dc480a5f4f35d21,BUY,,0.005,0.0055,9.090909090909085,231588.26,1157.9413000000002,5.0,0x0ff8df3e40d7d47283fabb9a15acb2631b1d6603bbb9d54858e5451653221779,1,0
